武良惠。,上海,特效特别棒哟,52018-12-08 00:08:47
于,青岛,很棒的超级英雄电影，近年的漫威电影很少有这么出彩的，让我找回了当年看钢铁侠的感觉，特效画面都称得上顶级，剧情整体铺陈到位，不像近年的例如雷神2等其他超级英雄处处硬伤，沦为搞笑电影。今年观影最满意的一部电影！好评！,52018-12-08 00:08:47
鱼仔,广州,剧情不错，搞笑有之，特效也特别棒。万万没想到最动人的爱情来自男主父母，哈哈……久违的好片,52018-12-08 00:08:45
hKc919613639,长垣,值得观看，很棒的一部电影，,52018-12-08 00:08:43
Oliver,武汉,谁要是说是烂片，绝对是傻子,52018-12-08 00:08:42
XnE775175376,泰州,很好看，特效好，值得9、5分的好评。,52018-12-08 00:08:41
夣醒那埘忿,射阳,特效超震撼，场景恢弘大气，值得一看,52018-12-08 00:08:41
祝小江,成都,好看到爆好吧！10分必须给！,52018-12-08 00:08:41
sdR584413324,北京,！！！好非常有意思节奏紧凑,52018-12-08 00:08:39
Fik554086518,东莞,没睡着真没睡着,52018-12-08 00:08:37
🌈甜甜ʰᵒⁿᵉʸ🐰,三门峡,还想再看一遍嘿嘿,52018-12-08 00:08:37
你的怀里,郑州,喜欢happy ending,52018-12-08 00:08:06
玥洁,昆明,超棒 整部电影都精彩的不愿眨眼,52018-12-08 00:08:01
LWh216883743,邹城,说完美怕你骄傲但必须要说这个电影绝对是DC的翻身电影，场景，剧情啥的都没的说，而且也让那些对正义联盟英雄实力悬殊的人意识到并不是只有超人独大只是其他的英雄们还没睡醒而已👏开始期待DC的后续作品了,52018-12-08 00:08:00
张麒麟丶,滕州,黑豹和雷神的结合体，一个王子找回自我和武器的复仇计划。很难想象这样的电影是出自DC之手，没有黑暗的主题，合家欢以及时不时的插科打诨，看来DC也是明白了，叫座才是王道。恢宏绚丽的海底世界，确实带给了我相当新鲜的感受。撒哈拉沙漠，西西里岛，地心藏海，仿佛跟着电影完成了一次环球旅行，这样的感觉真是不要太棒。除了拿回三叉戟感觉有点敷衍，最后强行又来了个爱的抱抱之外，故事的走向还是比较令人满意的。开头DCEU的片头，最后的彩蛋，DC对于自己宇宙的建设应该会越来越好，在今天这个复联4发首版预告的日子，虽然没有第一时间看，但是海王确并没有令我失望。ps:不明白正联里为什么这么弱鸡，话说最后的歌真好听。,4.52018-12-08 00:07:55
NiP165206372,酒泉,吊炸天，值得看，,52018-12-08 00:07:55
Aa金和环保餐具·小蔡,深圳,好看，大片，但憾动不不阿凡达在我心中的地位。,52018-12-08 00:07:53
小凤,青岛,这是我很想二刷的电影！拍的太好看了！各位主演都是颜值控！牢牢抓住了观众的心！女主的头发令人羡慕，再配上海底各色生物和制作出来冲击力极强的电影效果，让人可以说大饱眼福！片尾的提示预示着我们可以期待续集的诞生！祝影片大卖！,52018-12-08 00:07:52
VqG241482823,广州,好一般的电影。,32018-12-08 00:07:50
zja0404,北京,这次DC认真了，拍的很好,52018-12-08 00:07:49
tianxiuqi4343,呼和浩特,好看，太震撼了,52018-12-08 00:07:48
H.Curry.,隆回,很好看啊！必须推荐!再刷几遍,52018-12-08 00:07:48
冷先森,深圳,特效牛逼，身材超棒，颜值很高,52018-12-08 00:07:47
SlX442587093,南宁,特效还可以……,3.52018-12-08 00:07:47
A熊白百,开封,特效没的说，海底版的阿凡达，剧情嘛，没啥剧情，10分是给特效的,52018-12-08 00:07:42
哒哒440,武汉,我觉得真的可以！！！！,52018-12-08 00:07:41
WvU58419176,河源,真的看不下去，硬待了一个小时，忍不住离场,0.52018-12-08 00:07:21
꧁༺旺旺༻꧂,嘉兴,超级好看，太棒了，如果有11分我全投,52018-12-08 00:07:19
MademoiselleW,银川,超级好看，全程嗨到爆，剧情不拖拉，特效太美了,52018-12-08 00:07:17
aloewon,北京,最突出的感受是dc的投入比漫威差太多了 那造型 那特效 🌚,2.52018-12-08 00:07:13
陈大仙儿.,石家庄,剧情好看，演员颜值演技都在线，男主最后一个动作帅爆了,52018-12-08 00:07:12
Wilson翁,广州,十分，全程基本无尿点，很炸，转场过渡也很快，外星穿梭变成了海底世界。主角和老妈很漂亮，这个是给满分的原因，身材特别好，值得一看，艾梅伯估计要变成第二个寡姐了,52018-12-08 00:07:10
丽,银川,好看，尽显神话之歌，唯美的爱情故事讲述了主角永远坚持去战斗，去为了所有人与他爱的人，所正义的的信念，将亚特兰蒂斯的辉煌岁月道尽，浩大，震撼的水下战争清晰浮现，那力量与荣耀的三叉戟永远在海王手中闪烁熠熠光辉，让海洋的美更加浩浩荡荡彻夜明亮！,4.52018-12-08 00:07:09
微了个信,长沙,特效很炫很炫,52018-12-08 00:07:08
May杰少,桂林,挺好看。美国大片就是不一样,52018-12-08 00:07:00
张伟,邯郸,美  美   美，好看，完美的结局！,52018-12-08 00:07:00
Miss you。,重庆,应该比较好看吧……可能是早晨起太早...不小心睡了二觉...醒来还没结束...反正结局很圆满的,4.52018-12-08 00:06:57
a、℡ ¹⁵⁹⁵⁵⁵⁹⁹⁹⁹¹,黄山,还有一分怕你骄傲😂,4.52018-12-08 00:06:50
Crystal   7,昆明,妮可基德曼对我来说是亮点。喜欢男二,52018-12-08 00:06:49
小鍾～13480760668,佛山,字幕太小 看的眼睛累,3.52018-12-08 00:06:45
A-沈阳批发零售家电,沈阳,海王的场景设计非常好看，太刺激了,52018-12-08 00:06:43
🍬鱼缸里的韩国猫 🐈,西安,挺好看的，演员帅气有魅力，剧情也不错。,42018-12-08 00:06:19
MvpSniper,南昌,auaqman真的帅，有几分给几分,52018-12-08 00:06:17
杨秋波,莱州,真好看，今天我们四个人去看的。,4.52018-12-08 00:06:16
小志,太仓,特效真的超级棒，个人还是喜欢漫威的超级英雄电影,42018-12-08 00:06:15
Funny soul,南京,牛逼牛逼牛逼,52018-12-08 00:06:15
后来的嘻嘻,广元,佩服漫威塑造的每个英雄人物，也佩服导演和编剧的立意题材选择。海洋和陆地都是地球共同体，同呼吸共命运，我们要爱护环境从我做起！,4.52018-12-08 00:06:14
小子不坏,抚州,满分电影....……特效剧情拉满....无尿点,52018-12-08 00:06:14
郭金玖,南昌,个人感觉不错，体验很好,4.52018-12-08 00:06:11
IeD328599371,北京,纯特效片，还不如神奇女侠。,0.52018-12-08 00:06:10
橙子味怪兽Hector,郑州,视觉效果太棒了，瑰丽绚烂,52018-12-08 00:06:05
KSG167039016,宜宾,好看  精彩,52018-12-08 00:05:59
穿衣显瘦，tuo衣有肉吧～,苏州,视觉享受～～～～,52018-12-08 00:05:56
帅帅的洋,盱眙,真好看，堪称完美,52018-12-08 00:05:55
王大壮,东莞,剧情不多说，至今看过最好的特效。阿凡达及妇联三都要让路。,52018-12-08 00:05:51
daocheng,成都,超级好看强烈推荐,52018-12-08 00:05:46
卡蛙卡夫卡,连云港,红发太美了。,4.52018-12-08 00:05:16
小群,中山,很棒，电影效果特别好，很久没看过这么刺激的大片了，太赞了，必须给满分,52018-12-08 00:05:15
yy556877,乐清,超级酷，俩个小时完全没有觉得很枯燥，是漫威里面雷神的角色，大块头，长发，期待后续 DC所有的英雄，电影真的叫一波三折，爽 口碑最佳 票房肯定赞,52018-12-08 00:05:14
Dong♬,清远,很值得看的一部大电影,52018-12-08 00:05:14
最帅的超哥,无锡,很精彩，特效棒棒哒，温子仁666，为你点赞,52018-12-08 00:05:10
wfm815386240,武汉,还可以，特效做得好,3.52018-12-08 00:05:07
A何炜强 指纹配件屏C4588A,深圳,非常不错大人孩子都可以看，海底世界很漂亮！打斗很精彩！,4.52018-12-08 00:05:06
谭沁宇,北京,视觉上的一场盛宴！！,52018-12-08 00:05:02
idopanda,广州,超级棒，又帅气。,52018-12-08 00:05:00
财大大,东莞,画面感很好，但是感觉剧情和黑豹剧情差不多。不知道咋说。没得点新奇感。,42018-12-08 00:04:57
edR374976276,玉林,视觉盛宴，厉害厉害,52018-12-08 00:04:57
第五届沙宣Dip仙道 张,福州,不错的电影！,4.52018-12-08 00:04:57
落俗,杭州,特效很好，很好看,52018-12-08 00:04:56
Iand92,昆明,感觉剧情一般般，不知道评分怎么那么高,42018-12-08 00:04:55
小雨点啊哈哈,南通,还不错，期待下部,42018-12-08 00:04:55
xVe523638890,合川,特效没得说，剧情有带推敲,52018-12-08 00:04:17
xky424,杭州,这场景，还要不要去刷一次啊,52018-12-08 00:04:17
汗仁熊,大同,最虚构精彩的科幻电影,52018-12-08 00:04:17
rno341070606,深圳,场面宏大，音乐超燃，酣畅淋漓，妹子正，汉子硬，IMAX效果嗨爆了，不如阿凡达细腻，但很多设计、想象可以与其媲美的又一爽片。,4.52018-12-08 00:04:15
L,衢州,影院提前开场了 让我没有看到开头,42018-12-08 00:04:14
刘.阳💤,天津,一般般吧，吹的有点过了,42018-12-08 00:04:13
Practice1ove,乌鲁木齐,超好看，有点帅。,52018-12-08 00:04:12
ninja.net,北京,无尿点的哪吒闹海,4.52018-12-08 00:04:11
JEENA,厦门,很好看，海王帅呆了！"I am the son of the land, and the king of the sea" 😍 😍😍,52018-12-08 00:04:09
开心彬少,乐山,很不错，直值得一看,4.52018-12-08 00:04:09
龙啸九天,珠海,今年最震撼的电影，好看，剧情太赞了，动作震撼。,52018-12-08 00:04:09
转身一后会无期,绍兴,还可以特效不错,4.52018-12-08 00:04:07
连辉龙,广州,让我印象最深的是**妈，真得很美很漂亮~主角有点土，显老和邋遢~,52018-12-08 00:04:06
吃吃吃货t,如皋,好看！！！！！！！！！！！,52018-12-08 00:04:05
尹老炮,深圳,对于喜欢看这类影片的人，对这部电影是赞不绝口的，比毒液成熟多了，,52018-12-08 00:03:59
VcE363169307,上海,无敌了 真的好看,52018-12-08 00:03:38
要奋斗的那只谢春喵,广州,好看啊啊啊啊啊,52018-12-08 00:03:38
Weirdo,化州,超好看,52018-12-08 00:03:37
Ipf128669672,湘潭,巨好看，特效很强,52018-12-08 00:03:31
wYZ604061859,东海,好看死过去了,52018-12-08 00:03:29
玲珑醉摘星,昆明,海王的造型太丑了，差评海底世界非常亮眼，剧情节奏非常棒，温大大的能力不用质疑，结局就是和妇联一个路子，摆明了有2的节奏，希望不会夭折,42018-12-08 00:03:21
暖阳丶1973,长沙,好看爽片爽片……,52018-12-08 00:03:21
路.,衡水,不错啊 爆炸商业片 喜欢这种雷神设定,52018-12-08 00:03:18
DEq896411292,河源,满分，今天就是要吹爆海王,52018-12-08 00:03:15
jZq755597838,张家港,超赞，场面太吸引人了,52018-12-08 00:03:12
靓煤球,成都,视觉效果很好，剧情也比较搞笑,52018-12-08 00:03:11
狂野小周周,深圳,不错，挺好看的,52018-12-08 00:03:07
fpU433762198,宁波,好看😊可以真的可以温子仁牛逼,4.52018-12-08 00:03:07
MYQ18771119205,武汉,画面好看。剧情一般，,42018-12-08 00:03:04
黑巷少年か,广州,超好看，真的,52018-12-08 00:03:00
SJX陈鑫老师,遂宁,超级好看超级好看超级好看，剧情好，画面感上乘，Dc要翻盘了，这部海王超级好看，画面感很好，两小时剧情紧凑无尿点，人物的刻画很形象突出，每分每秒dou扣人心弦，值得推荐哟,52018-12-08 00:02:30
yOM584825391,常州,特别好看，非常震撼！,52018-12-08 00:02:28
啊啊啊啊啊啊啊,上海,哇哦，酷！DC终于能让我爱起来了！如果神奇女侠是惊艳的话！那海王就是精彩！果然老温出品，必属精品！剧中可以看出海王应该是有和大圣学过武艺的！并且应该也是大圣的粉丝，招数和铠甲属于一个系列的😂只不过。。。有点密恐啊，一身金色凸起物！海底世界光怪陆离，且看的激光IMAX，完美呈现出了这一系列的精彩！期待老温后面的作品，也期待DC别把家里的宝藏继续掩埋下去，能多多发掘！,4.52018-12-08 00:02:26
LPd848595288,固原,特效真的不是吹的，满分,52018-12-08 00:02:24
kyo062,上海,去大融城看过好多次电影了，今天去尝试了一次激光imax，果然是一分价钱一分货，带上了专业的眼镜，画面感超逼真，色彩效果超好，在海中的时候就有一种身临其境的现实感，让我想到了在马尔代夫玩得潜水，直接和鱼在一起游，这就是激光imax的效果吧。剧情有点老套，人间私生子，经过种种历练，终逆袭成王，几次大战排场都很大，气势宏伟，很值得看的一部影片啊,4.52018-12-08 00:02:18
简简单单8389,南昌,超级好看，镜头吊爆了，温子仁越来越棒,52018-12-08 00:02:16
曲曲,东莞,不错，特效很棒，女主很漂亮,52018-12-08 00:02:05
这一杯,成都,温大人你把亚特兰蒂斯塑造得辣么强大，愚蠢的陆地人咋打得赢嘛~,4.52018-12-08 00:02:04
🐢,连云港,好看好看好看,52018-12-08 00:01:57
落魄的安琪儿,沈阳,很好看哈哈，连我老公都挺喜欢看,52018-12-08 00:01:57
Kimi2017,即墨,温子仁拯救DC！！！,52018-12-08 00:01:56
ObZ330339695,兰州,喜欢海王的妈妈，超好看,3.52018-12-08 00:01:55
RVP127766832,三河,特效很棒，剧情9分,52018-12-08 00:01:55
伟_尐兮,上海,首选激光IMAX，特效满分。海底世界的场景超震撼，战斗场面也是非常爽。配乐都很好听，特别是片尾曲超喜欢。剧情上紧凑无尿点，两个多小时的片长完全不觉得拖拉。温子仁的神导魅力发挥的淋漓尽致，把一个冷门的超级英雄拍出了震撼大片级的效果，看完毫无犹豫的安利上了这个DC新超英。,4.52018-12-08 00:01:54
［++++］,泰州,不错不错👍👍👍,52018-12-08 00:01:54
李成伟 ᴳᵉᵉˡʸ🇨🇳,无锡,温导描绘了一个宏大的海底亚特兰蒂斯，确实脑洞大开，但是满场我就感觉海王是在赶场一样，这边跑到那边，场景切换的太仓促，衔接过渡的也比较简单，其实我觉得如果拍成魔戒那样的三部曲，可能会更精彩,42018-12-08 00:01:30
人潮拥挤我像多余i,瑞安,剧情很精彩 非常好看,52018-12-08 00:01:18
zyp周家大小姐,中山,好久没有看到这么好看的电影了……值得推荐的一部电影,52018-12-08 00:01:13
佩敏,深圳,当然是好评666啦,52018-12-08 00:01:12
蛇敏,西安,特效打斗场景都不错，值得一看。,52018-12-08 00:01:12
Nur.321,乌鲁木齐,了，，，，，，，，,52018-12-08 00:01:09
群美灯配,中山,很好看，好过瘾啊,52018-12-08 00:01:08
豆芽踢土豆,郑州,有史以来看到特效最好的电影 真的很棒 女主也很漂亮 最后亚瑟父母相遇感动哭了一瞬间,52018-12-08 00:01:07
陳玖凹,深圳,找到了当年阿凡达的感觉，必须去刷iMax。,4.52018-12-08 00:01:06
🐶鞭,湘潭,关于海王我能想到只有媚拉，真的惊艳了,52018-12-08 00:01:02
爱吃柠檬的猪,肇庆,........,52018-12-08 00:01:00
nkjingji,深圳,爱情、亲情、动作、场面，表现得淋漓尽致,52018-12-08 00:00:56
 Never abandon,仪征,刺激，好看。,52018-12-08 00:00:55
总有刁民想害朕,苏州,特别好看，刺激推荐去看,52018-12-08 00:00:54
吴俊鹏,绵阳,没注意看是国语， 无字幕，声音是真的听不清楚。,3.52018-12-08 00:00:49
jjf42,石家庄,媚拉超级美啊！,42018-12-08 00:00:30
蒲公英 ,东海,今年看过最好看的电影，估计票房冠军没错了，即有故事情节，又有大场面，特效制作超棒，想象力丰富多彩，真心有很好看。推荐大家去看哈，我老公基本看电影就碎觉的主，这次2个多小时，竟然全程没有困意👍，看完说，真是太好看啦，哈哈。还有啊。我这人很懒，基本没写过影评，这次写这么多字，算是破例啦，哈哈😄看完心情很好，分享给大家哈，去看哦,52018-12-08 00:00:29
宿主,南宁,特效满分，剧情满分💯,52018-12-08 00:00:27
rDE113970724,广州,温导实在不适合拍这种类型的电影,22018-12-08 00:00:24
nike哦,南京,电影挺好的 千万不要看4D的 晃来晃去 下雨洒水 一会冷一会热,42018-12-08 00:00:18
affection441,三亚,第一次电影院看DC的电影 也难怪它口碑这么好 无论是特效 时长都是很对得起观众的 虽然故事情节都很老套 但是超级英雄电影嘛 都这样 温子仁导演的片子果然不差,52018-12-08 00:00:16
冯毓鹏howard@陨石财经|BCN,重庆,剧情连贯，特效牛逼，感觉以前有部剧类似,52018-12-08 00:00:15
壹II贰,佛山,很值得一看，特效超震撼！主角都很帅很美,4.52018-12-08 00:00:11
小哥哥丶,浠水,剧情牛批，特效牛批，导演牛批。。。。。DC终于牛批了！！！***好看，年度最佳超级英雄电影不服来辩！！！,52018-12-08 00:00:09
eHX450853286,大连,与三叉戟守护兽语言交流顺利过关是我没想到的，整部影片言简意赅又交代的很清楚一点都不拖沓，第三人称的拍摄手法和宏大的场景也是给观众足够的震撼，海底王国塑造相当惊艳，男女主角的爱情顺其自然，父母的故事可圈可点50岁的妮可依然很美…当然温子仁导演有一半的功劳。没估计错的话应该是2018票房冠军了。,52018-12-08 00:00:09
凌晨呀,容县,一开始闺蜜推荐我看我以为不好看 没想到出乎意料 剧情超好,52018-12-08 00:00:08
炫_彩、魅影,西宁,好看啊好看啊,52018-12-08 00:00:08
啊坏婬,重庆,必须给满分，年度最佳，温子仁牛逼了，剧情节奏虽然很快，但是视效真心爽，还有一种未看得过瘾的感觉，如果整个DC宇宙由温导操刀，是不是会构架出一个很牛逼的世界观,52018-12-08 00:00:07
「大宏」😎,湛江,DC唯一一部让我觉得满分的大片！,52018-12-08 00:00:05
真真,泸州,一如既往的视觉冲击，深海处是有着更为美妙的世界，我们需要去呵护她。不要惊扰，和平共处！,4.52018-12-08 00:00:03
rainbow,贵阳,我是冲着特效来的！醉了！,52018-12-07 23:59:34
Fis839020991,盐城,完美  DC不比漫威差,52018-12-07 23:59:34
张克祥,厦门,贼鸡儿好看，跟当年看阿凡达有着同样的惊艳。,52018-12-07 23:59:34
aiX925333977,三亚,反正特效给人的感觉都特别震撼，好看。唯一遗憾的是没看巨幕厅，可惜,52018-12-07 23:59:34
当红男子,武汉,一般，典型的白人主义风格。,3.52018-12-07 23:59:31
简单幻想,无锡,一部环保题材的电影，民间王子先刷装备，再夺王位，最终事业爱情双丰收,4.52018-12-07 23:59:28
夏洛糖糖,成都,超级好看，特效，演员，导演，都好棒。,52018-12-07 23:59:26
免费信用卡全款车按揭车不押车,南阳,情节好，画面好，视觉惊艳，女主女配都漂亮，,52018-12-07 23:59:26
法号卐 乱来,晋江市,完美，第二个啊凡达,52018-12-07 23:59:24
李虎臣_,南京,很完美不错.,52018-12-07 23:59:22
^_^宠你一世,石狮,今年最好看一部电影，值得。。希望还能出第二部……,52018-12-07 23:59:22
🍋無心,宝应,堪比阿凡达，很少看到类似的影片了,52018-12-07 23:59:16
王,海口,非常好看，非常精彩，值得一看。,4.52018-12-07 23:59:16
biao～,中山,很好看 太棒了！,52018-12-07 23:59:15
王洁心,南京,带着6岁的小粉丝一块看的国语版，值得推荐,52018-12-07 23:59:13
华炀,厦门,前半部分不怎么好看，后面比较好看,42018-12-07 23:58:54
gtm516232797,宿迁,海王也太好看了！,52018-12-07 23:58:53
martin,上海,dc的翻身之作,52018-12-07 23:58:49
婉主,上海,我是风暴降生，龙石岛公主，不焚者，龙之母，弥林女王，阿斯塔波的解放者，安达尔人、罗伊拿人和先民的女王，七国统治者暨全境守护者，大草原上多斯拉克人的卡丽熙，打碎镣铐之人，豌豆射手——丹妮莉丝·坦格利安的老公：海王，哦不，请叫我马王！,42018-12-07 23:58:48
release_cai,珠海,看到海底不一样，视觉效果好，剧情还可以,52018-12-07 23:58:47
scotttang,咸宁,很好很好很好很好,52018-12-07 23:58:47
I4i2,杭州,DC 要打翻身仗了,52018-12-07 23:58:45
VID290013508,浏阳,特效满分，情节紧扣,52018-12-07 23:58:45
Shipfei0214,呼和浩特,简直碉堡了 是看完阿凡达之后最好看的 10分 少一分 不答应 10分必须10分 刚出9.1 一天好评达9.5 最后肯定能到9.9,52018-12-07 23:58:43
VSe406637191,深圳,好看，温暖，感人,42018-12-07 23:58:43
HI昔风不起,西安,很好看，完美。,52018-12-07 23:58:43
冉驴驴,达州,特别好看 超过漫威的作品很多,52018-12-07 23:58:41
欧尼悠哥,广州,好看，精彩。。,52018-12-07 23:58:41
如初r_,无锡,好看的**吊糟,52018-12-07 23:58:37
锅儿是铁倒的,重庆,全程无尿点，特效，故事情节没有一点拖拉，给个满分！就是彩蛋不怎么精彩，哈哈，期待海王2吧,52018-12-07 23:58:35
dSy217355397,包头,真硬■■■■■,52018-12-07 23:58:09
VDH675143210,衡阳,说实话确实好看，特效爆炸，好喜欢，觉得不是拖,52018-12-07 23:58:07
Roy 丶青鸟,阳江,画面太美了，少了点什么？   打斗再细节点就更好了，电影体验给满分。很期待下一部！,52018-12-07 23:58:05
我是景程,秦皇岛,非常棒，情节连贯，一气呵成，有感人之处，还不失幽默元素，海底特效令人震撼，总之一句话，值得推荐,52018-12-07 23:58:04
一个人的童话,重庆,特效震撼，全程无尿点，打斗非常精彩。值得一看。温导的电影就没叫人失望过。,52018-12-07 23:57:59
david204911,防城港,好看，故事情节紧凑，特技不错，前后内容衔接也不错，值得一看,52018-12-07 23:57:58
sxl954680635,青岛,很开心上映第一天就去看了海王，果然不负期待，剧情一般，但是动画场景真的很漂亮，里边的角色身材都超级棒，妮可基德曼太好看了🍭🍭🍭🍭导演不愧是恐怖片出身，中间很多镜头都挺吓人的。,52018-12-07 23:57:55
越努力越幸运,北京,场面震撼，典型美国英雄主义片，画面很美，这种片子也就影院可以看，自己在家看就没啥意思了,42018-12-07 23:57:53
冈比亚人民发来贺电,吴川,我就猜到，主角找玛莎拉蒂叉子要去意大利……,52018-12-07 23:57:52
egG106187019,成都,超好看女主角超美,52018-12-07 23:57:51
家有诺宝洛洛,广州,男主的腹肌把我迷倒了,52018-12-07 23:57:49
Rcz890279302,南京,真的特别好看  很耐思,52018-12-07 23:57:48
舒克,苏州,Dc宇宙如果后面还能有这样的质量那就很恐怖了。不留余力的给出了一个奇幻宏大的世界观，甚至有点当面阿凡达的意思，差距世界框架本身的局限性。,42018-12-07 23:57:44
船长夫人here,南宁,好单薄，剧情单薄，人设单薄，但是特效和镜头都挺不错的，男主身材超好！女主和妈妈超漂亮！但是140分钟…有点…不至于,32018-12-07 23:57:41
帅气的诗宇,沈阳,非常好看，期待第二部,52018-12-07 23:57:39
资深美食发现者,张家港,dc出品还是值得看，很酷很新奇,4.52018-12-07 23:57:22
T天然呆,青岛,视觉饕餮，真的是厉害。,52018-12-07 23:57:22
行走的静默,苏州,黑人真丑啊，海王明明知道那两个黑人是强盗头子，而且还知道那两个黑人海盗杀了那么多人，竟然不杀了那两个黑鬼，以至于被报复，甚至彩蛋里那个年轻巨丑的黑鬼竟然又没死，眼瞅着有变成大Boss的迹象，海王的想法不可理喻。另外海底生物向人类报复太正常了，人类没羞没臊自以为是，拼命捕杀海洋生物，向大海倾倒无数的垃圾，无休止的索取的人类早晚会招到大自然的报复,52018-12-07 23:57:20
一粒沙里看世界,长沙,很精彩值得看！,52018-12-07 23:57:19
一辈纸1513,成都,好看喜欢温子仁的作品,52018-12-07 23:57:19
购车无忧小敏,武汉,超级好看，紧张，感动，兴奋，激动，正义,52018-12-07 23:57:16
ldo583764368,中山,画面流畅，故事情节曲折精彩,52018-12-07 23:57:14
DUx777795146,南京,目前DC最好的电影,52018-12-07 23:57:12
onlylovexl,贵阳,剧情紧凑 好看 好看好看 好看,52018-12-07 23:57:11
漫威大叔,武汉,相对dc的几部电影，这一部改编的还不错，大圆满结局，情节紧凑,4.52018-12-07 23:57:07
JAh749313486,天津,这部电影呢，还是有点小遗憾。因为我本人喜欢故事情节紧凑的，导演之前的恐怖片多受好评，这次好像加入了很多中国神话的元素，亚瑟获得三叉戟时，感觉是悟空在龙宫夺得如意金箍棒一般，还有圣斗士圣衣加身的错觉吧，大徐面容再次附体，影片又让我重新定义了传说的亚特兰蒂斯文明突然消失的认知，基德曼的现身还是眼前一亮的，还有在《蜘蛛侠》里饰演绿魔的老戏骨威廉达福，更是海王的授业恩师，戏份虽然不多，但也为海王的成长增色不少。期待DC更多英雄形象登上大银幕。,4.52018-12-07 23:57:07
小h,阜新,好看 很好看,52018-12-07 23:57:04
cyW18683680710,成都,画面宏大 构造的亚特兰蒂斯也很完整 海王太帅了！！媚拉超美！！羡慕亚特兰蒂斯人的发量………,52018-12-07 23:57:03
长安七月,徐州,嗨爆了！！！,4.52018-12-07 23:57:01
囡囡,上海,太好看了，很震撼，也很感动。主人公的身材也是棒棒的，值得一看,52018-12-07 23:57:01
_qq7n31436627586,德阳,真的很棒  期待DC崛起 哈哈哈哈,52018-12-07 23:56:42
PQC553097009,成都,妈妈呀，海王太帅了，太帅了！太求帅了！我已经忘记其他所有英雄电影了，我现在心里只有DC的海王了。大家要去看啊，太帅了。2小时特效不停，超值票价啊,52018-12-07 23:56:41
zoU618355553,承德,很值得观看的影片,52018-12-07 23:56:40
菓菓,自贡,今天晚上去看了非常好看,4.52018-12-07 23:56:38
困鹿山_,广州,呜呜呜呜呜神仙颜值，神仙特效，神仙温导,52018-12-07 23:56:36
时光机,溧水区,好看好看，期待第二部,52018-12-07 23:56:35
Phq208968801,阳泉,特效好，情节淡。,42018-12-07 23:56:33
小夥贼淘,大连,太帅了、特效效果媲美阿凡达、一流的剧情 一流的表演，还想说一句：德普的前妻太漂亮 感觉他错过了一个太阳,52018-12-07 23:56:32
曾小喵,萍乡,没想到温子仁把为DC创造了一个全新的风格，也完全没有效仿漫威的爆米花路线，也没有延续诺兰的暗黑风，剧情基本按照打斗——探索新地图——打斗——探索新地图——打斗——探索新地图的模式进行，让观众应接不暇，打斗干脆利落，画面充满史诗感，而新地图上，如梦似幻的亚特兰蒂斯，风情万种的西西里岛，阴冷恐怖的海沟王国，世外桃源的地中悬海，海王亚瑟也凭借会“外语”拿上三叉戟，成功统领海域，赢取白富美，走上人生巅峰。,4.52018-12-07 23:56:29
一念,沈阳,剧情感觉很一般，纯粹是来看特效的。,42018-12-07 23:56:25
小熊会瘦哒,广州,还去什么海底世界啊！直接看「海王」吧！脑洞大开，眼界大开！眼花缭乱却不想停下来！两位女主都美爆！身材美！样貌美！三观还正！男主肌肉也Man爆！故事简单易懂，画面却不简单，特效满分！2个多小时全程无尿点，场景一个一个的换，海里的各路神仙轮番上阵，打得天昏地暗！海王最后赢得简直漂亮，那个金箍棒风火轮，得2刷得2刷！对了对了，一定要看IMAX，多出26%的画面呢！,52018-12-07 23:56:25
96榻榻米面料厂家18857655925,台州,今年看的最好看电影,52018-12-07 23:56:20
东流水,襄阳,温导控场能力一流，可以说是DC目前最好的特效，剧情也不错。马王变海王打的很爽，两大美女非常养眼，看不出妮可都51了。德普前妻也很美。达福兄存在感不强。期待第二部。,52018-12-07 23:56:18
A000安妮美甲💅🏻,江阴,还不错挺好的,52018-12-07 23:56:16
小伊Eep,呼伦贝尔,强烈推荐，非常好看,52018-12-07 23:56:14
JrE528249347,青岛,特效很棒，场面宏大，真的很不错，另外，里面的两个女主很美。海王真的是超级帅，怎么办？我背叛了钢铁侠和美队，现在超级喜欢海王了！,52018-12-07 23:55:40
梦游计～自定义,青岛,DC打了个翻身仗！！！,4.52018-12-07 23:55:38
喵汪不分家,重庆,太震撼了，强烈推荐,52018-12-07 23:55:38
Ghu498298358,沈阳,后面有彩蛋  有彩蛋,52018-12-07 23:55:35
Asp192300726,泉州,不错很震撼，讽刺人类对海洋的污染！,52018-12-07 23:55:34
*^o^*,长春,特效宏伟壮观细节处非常细密，总而言之，非常好看的电影,52018-12-07 23:55:34
王者之顺,合肥,可以哦！非常好,4.52018-12-07 23:55:32
耕读大叔,佛山,制作精美，故事情节跌宕起伏,52018-12-07 23:55:30
蓝黑梦想,深圳,充满想象力的电影,52018-12-07 23:55:28
晴天38,上海,好看。。。。。。,52018-12-07 23:55:24
🦄 孔二蕊,张掖,特效满分，但剧情分。。。逃不开英雄电影的套路😂,4.52018-12-07 23:55:24
